1521	51,793844	515,467213	516,639344
1522	51,827800	515,344262	516,827869
1523	51,861756	514,976563	517,085938
1524	51,895711	514,920000	517,200000
1525	51,929667	514,936000	517,296000
1526	51,963622	514,936000	517,296000
1527	51,997578	514,936508	517,246032
1528	52,031533	515,032258	517,241935
1529	52,065489	515,152000	517,216000
1530	52,099444	515,338710	517,088710
1531	52,133400	515,338710	517,088710
1532	52,167356	515,188976	517,086614
1533	52,201311	514,912000	517,320000
1534	52,235267	514,912000	517,320000
1535	52,269222	514,912000	517,320000
1536	52,303178	514,870968	517,185484
1537	52,337133	514,870968	517,185484
1538	52,371089	514,870968	517,185484
1539	52,405044	514,860656	517,286885
1540	52,439000	514,860656	517,286885
1541	52,472956	514,879032	517,282258
1542	52,506911	514,879032	517,282258
1543	52,540978	514,880952	517,182540
1544	52,574933	514,880952	517,182540
1545	52,608889	514,895161	517,096774
1546	52,642844	514,864000	517,136000
1547	52,676800	514,787402	517,078740
1548	52,710756	514,787402	517,078740
1549	52,744711	514,738095	517,071429
1550	52,778667	514,724409	517,023622
1551	52,812622	514,753968	517,063492
1552	52,846578	514,724409	517,023622
1553	52,880533	514,544000	516,976000
1554	52,914489	514,500000	517,000000
1555	52,948444	514,536000	517,032000
1556	52,982400	514,548387	516,983871
1557	53,016356	514,508197	516,893443
1558	53,050311	514,508197	516,893443
1559	53,084267	514,508197	516,893443
1560	53,118222	514,559322	516,838983
1561	53,152178	514,559322	516,838983
1562	53,186133	514,559322	516,838983
1563	53,220089	514,559322	516,838983
1564	53,254044	514,559322	516,838983
1565	53,288000	514,559322	516,838983
1566	53,321956	514,559322	516,838983
1567	53,355911	514,589744	516,880342
1568	53,389867	514,559322	516,838983
1569	53,423822	514,559322	516,838983
1570	53,457778	514,555556	516,786325
1571	53,491733	514,543103	516,836207
1572	53,525689	514,543103	516,836207
1573	53,559644	514,543103	516,836207
1574	53,593600	514,543103	516,836207
1575	53,627556	514,543103	516,836207
1576	53,661511	514,543103	516,836207
1577	53,695467	514,547826	516,782609
1578	53,729422	514,547826	516,782609
1579	53,763378	514,547826	516,782609
1580	53,797333	514,547826	516,782609
1581	53,831289	514,547826	516,782609
1582	53,865244	514,578947	516,824561
1583	53,899200	514,578947	516,824561
1584	53,933156	514,547826	516,782609
1585	53,967111	514,547826	516,782609
1586	54,001067	514,578947	516,824561
1587	54,035022	514,578947	516,824561
1588	54,068978	514,578947	516,824561
1589	54,102933	514,578947	516,824561
1590	54,136889	514,526316	516,903509
1591	54,170844	514,526316	516,903509
1592	54,204800	514,526316	516,903509
1593	54,238756	514,526316	516,903509
1594	54,272711	514,526316	516,903509
1595	54,306667	514,526316	516,903509
1596	54,340622	514,526316	516,903509
1597	54,374578	514,526316	516,903509
1598	54,408533	514,526316	516,903509
1599	54,442489	514,526316	516,903509
1600	54,476444	514,526316	516,903509
1601	54,510400	514,526316	516,903509
1602	54,544356	514,508772	516,894737
1603	54,578311	514,495575	516,946903
1604	54,612267	514,495575	516,946903
1605	54,646222	514,500000	516,892857
1606	54,680178	514,549550	516,909910
1607	54,714133	514,500000	516,892857
1608	54,748089	514,500000	516,892857
1609	54,782044	514,500000	516,892857
1610	54,816000	514,500000	516,892857
1611	54,849956	514,549550	516,909910
1612	54,883911	514,549550	516,909910
1613	54,917867	514,549550	516,909910
1614	54,951822	514,549550	516,909910
1615	54,985778	514,549550	516,909910
1616	55,019733	514,549550	516,909910
1617	55,053689	514,500000	516,892857
1618	55,087644	514,500000	516,892857
1619	55,121600	514,500000	516,892857
1620	55,155556	514,500000	516,890909
1621	55,189511	514,500000	516,890909
1622	55,223467	514,500000	516,890909
1623	55,257422	514,450450	516,873874
1624	55,291378	514,450450	516,873874
1625	55,325333	514,419643	516,830357
1626	55,359289	514,419643	516,830357
1627	55,393244	514,419643	516,830357
1628	55,427200	514,419643	516,830357
1629	55,461156	514,419643	516,830357
1630	55,495111	514,419643	516,830357
1631	55,529067	514,419643	516,830357
1632	55,563022	514,419643	516,830357
1633	55,596978	514,419643	516,830357
1634	55,630933	514,419643	516,830357
1635	55,664889	514,419643	516,830357
1636	55,698844	514,419643	516,830357
1637	55,732800	514,419643	516,830357
1638	55,766756	514,419643	516,830357
1639	55,800711	514,419643	516,830357
1640	55,834667	514,419643	516,830357
1641	55,868622	514,468468	516,846847
1642	55,902578	514,468468	516,846847
1643	55,936533	514,468468	516,846847
1644	55,970489	514,419643	516,830357
1645	56,004444	514,468468	516,846847
1646	56,038400	514,427273	516,881818
1647	56,072356	514,427273	516,881818
1648	56,106311	514,427273	516,881818
1649	56,140267	514,427273	516,881818
1650	56,174222	514,431193	516,935780
1651	56,208178	514,462963	516,981481
1652	56,242133	514,462963	516,981481
1653	56,276089	514,462963	516,981481
1654	56,310044	514,462963	516,981481
1655	56,344000	514,462963	516,981481
1656	56,377956	514,462963	516,981481
1657	56,411911	514,462963	516,981481
1658	56,445867	514,462963	516,981481
1659	56,479822	514,462963	516,981481
1660	56,513778	514,462963	516,981481
1661	56,547733	514,462963	516,981481
1662	56,581689	514,462963	516,981481
1663	56,615644	514,462963	516,981481
1664	56,649600	514,462963	516,981481
1665	56,683556	514,381818	516,918182
1666	56,717511	514,381818	516,918182
1667	56,751467	514,381818	516,918182
1668	56,785422	514,381818	516,918182
1669	56,819378	514,462963	516,981481
1670	56,853333	514,462963	516,981481
1671	56,887289	514,412844	516,963303
1672	56,921244	514,412844	516,963303
1673	56,955200	514,412844	516,963303
1674	56,989156	514,412844	516,963303
1675	57,023111	514,412844	516,963303
1676	57,057067	514,412844	516,963303
1677	57,091022	514,412844	516,963303
1678	57,124978	514,412844	516,963303
1679	57,158933	514,412844	516,963303
1680	57,192889	514,468468	516,846847
1681	57,226844	514,468468	516,846847
1682	57,260800	514,468468	516,846847
1683	57,294756	514,468468	516,846847
1684	57,328711	514,468468	516,846847
1685	57,362667	514,468468	516,846847
1686	57,396622	514,468468	516,846847
1687	57,430578	514,468468	516,846847
1688	57,464533	514,468468	516,846847
1689	57,498489	514,468468	516,846847
1690	57,532444	514,468468	516,846847
1691	57,566400	514,468468	516,846847
1692	57,600356	514,468468	516,846847
1693	57,634311	514,468468	516,846847
1694	57,668267	514,468468	516,846847
1695	57,702222	514,468468	516,846847
1696	57,736178	514,468468	516,846847
1697	57,770133	514,500000	516,890909
1698	57,804089	514,500000	516,890909
1699	57,838044	514,500000	516,890909
1700	57,872000	514,500000	516,890909
1701	57,905956	514,500000	516,890909
1702	57,939911	514,468468	516,846847
1703	57,973867	514,468468	516,846847
1704	58,007822	514,468468	516,846847
1705	58,041778	514,468468	516,846847
1706	58,075733	514,468468	516,846847
1707	58,109689	514,468468	516,846847
1708	58,143644	514,468468	516,846847
1709	58,177600	514,468468	516,846847
1710	58,211556	514,432432	516,936937
1711	58,245511	514,432432	516,936937
1712	58,279467	514,432432	516,936937
1713	58,313422	514,432432	516,936937
1714	58,347378	514,481818	516,954545
1715	58,381333	514,481818	516,954545
1716	58,415289	514,481818	516,954545
1717	58,449244	514,481818	516,954545
1718	58,483200	514,481818	516,954545
1719	58,517156	514,481818	516,954545
1720	58,551111	514,432432	516,936937
1721	58,585067	514,387387	516,972973
1722	58,619022	514,387387	516,972973
1723	58,652978	514,387387	516,972973
1724	58,686933	514,387387	516,972973
1725	58,720889	514,387387	516,972973
1726	58,754844	514,398230	516,867257
1727	58,788800	514,442478	516,690265
1728	58,822756	514,469027	516,601770
1729	58,856711	514,469027	516,601770
1730	58,890667	514,469027	516,601770
1731	58,924622	514,539823	516,530973
1732	58,958578	514,539823	516,530973
1733	58,992533	514,447368	516,412281
1734	59,026489	514,447368	516,412281
1735	59,060444	514,447368	516,412281
1736	59,094400	514,517857	516,241071
1737	59,128356	514,648649	516,180180
1738	59,162311	514,716814	515,946903
1739	59,196267	514,981818	516,063636
1740	59,230222	514,860870	516,034783
1741	59,264178	514,657658	516,765766
1742	59,298133	514,684685	518,756757
1743	59,332200	514,500000	521,745763
1744	59,366156	514,290598	525,282051
1745	59,400111	513,491667	529,141667
1746	59,434067	512,480000	533,808000
1747	59,468022	512,393701	538,811024
1748	59,501978	512,251969	543,708661
1749	59,535933	512,206349	547,873016
1750	59,569889	512,536585	551,617886
1751	59,603844	513,064516	554,274194
1752	59,637800	513,682927	556,260163
1753	59,671756	514,467213	556,852459
